id_entrega,id_orden,id_conductor,fecha_entrega,estado_entrega,firma_cliente,evidencia,observaciones
77317de9-39f7-4d0c-902f-c6e1dcb1d89c,3f1b0b49-b927-4cd1-86f6-77949b01b1ae,1a972098-4372-4c58-a773-3cc4df8600e6,2025-07-06 19:07:29,reprogramada,https://bucket-grupo-5.s3.amazonaws.com/firmas/3%7B5%7D5%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/8%7B5%7Dk%7B5%7D,Rechazo por calidad
9cd0a413-58ed-426e-ace5-3381feff7f07,f4a67ee3-f573-4d28-af12-25d2a4f84365,70947b21-f111-4041-9e6b-c53d86aade30,2025-02-19 20:08:43,fallida,https://bucket-grupo-5.s3.amazonaws.com/firmas/1%7B5%7D4%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/4%7B5%7Dg%7B5%7D,Dirección incorrecta
a0101084-08d1-4a27-9ca4-58df8b8dac36,64ba97b5-4829-487f-b8cc-a8243dd3960b,8cd7e276-e94d-4632-855a-99f77a69e8b3,2025-09-19 21:24:14,completada,https://bucket-grupo-5.s3.amazonaws.com/firmas/q%7B5%7Dh%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/m%7B5%7Dz%7B5%7D,Dirección incorrecta
35818418-0cda-40ba-9086-e807ff419e34,64ba97b5-4829-487f-b8cc-a8243dd3960b,fb7f6b95-edf9-4814-9400-cb894e8a97bc,2024-05-21 04:28:53,reprogramada,https://bucket-grupo-5.s3.amazonaws.com/firmas/k%7B5%7D6%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/0%7B5%7Dk%7B5%7D,Producto avícola con temperatura elevada
44600076-16e8-458d-901f-57fb744c2f3e,3f1b0b49-b927-4cd1-86f6-77949b01b1ae,d72e624e-f629-4533-96ef-d8b226c28cff,2025-11-15 03:24:17,completada,https://bucket-grupo-5.s3.amazonaws.com/firmas/b%7B5%7Do%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/e%7B5%7D2%7B5%7D,Cliente no se presentó
b65ef141-3b5c-4001-9d0a-821d8377aa15,8e3fb3a6-7381-4b22-a0c0-cdceb17d2d0d,fb7f6b95-edf9-4814-9400-cb894e8a97bc,2025-12-23 16:07:37,completada,https://bucket-grupo-5.s3.amazonaws.com/firmas/k%7B5%7Dw%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/1%7B5%7Dh%7B5%7D,Entrega exitosa
49f30436-b243-49eb-bae5-76bdd91870f5,ca2d797a-c281-46c7-89e9-a080f16c53b2,fb7f6b95-edf9-4814-9400-cb894e8a97bc,2025-08-16 09:11:19,reprogramada,https://bucket-grupo-5.s3.amazonaws.com/firmas/a%7B5%7D2%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/2%7B5%7D1%7B5%7D,Entrega exitosa
eb8f3a5b-810a-4ea7-a111-faa3925deed2,64ba97b5-4829-487f-b8cc-a8243dd3960b,365b7153-13c0-497a-9023-b8f0f9519ef9,2025-06-16 02:21:02,con_reclamo,https://bucket-grupo-5.s3.amazonaws.com/firmas/o%7B5%7Du%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/k%7B5%7D7%7B5%7D,Paquete dañado
4ee1079f-3430-47ec-ae01-b00040b9a845,8e3fb3a6-7381-4b22-a0c0-cdceb17d2d0d,fb7f6b95-edf9-4814-9400-cb894e8a97bc,2023-07-16 03:38:40,con_reclamo,https://bucket-grupo-5.s3.amazonaws.com/firmas/d%7B5%7D1%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/z%7B5%7D8%7B5%7D,Entrega exitosa
425160ae-d387-402a-bcc1-1417fa09a84f,67d6e8e0-6879-4798-9c0a-601d0424ea03,8cd7e276-e94d-4632-855a-99f77a69e8b3,2025-10-28 17:31:06,reprogramada,https://bucket-grupo-5.s3.amazonaws.com/firmas/8%7B5%7Dy%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/2%7B5%7D5%7B5%7D,Rechazo por calidad
bbfb0995-33b1-4fb1-9020-07323fb904c6,8e3fb3a6-7381-4b22-a0c0-cdceb17d2d0d,6b7569d0-866f-457a-a5dc-25f2e66b0836,2024-12-22 11:17:22,con_reclamo,https://bucket-grupo-5.s3.amazonaws.com/firmas/y%7B5%7Dv%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/f%7B5%7Dg%7B5%7D,Entrega exitosa
3a60e38b-6504-414e-8da1-503b3ba1e853,8e3fb3a6-7381-4b22-a0c0-cdceb17d2d0d,fb7f6b95-edf9-4814-9400-cb894e8a97bc,2025-10-30 03:21:00,completada,https://bucket-grupo-5.s3.amazonaws.com/firmas/2%7B5%7Db%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/3%7B5%7Du%7B5%7D,Rechazo por calidad
98bec64b-96f3-4645-84da-b41ec0e96446,f4a67ee3-f573-4d28-af12-25d2a4f84365,1a972098-4372-4c58-a773-3cc4df8600e6,2023-05-16 19:36:16,completada,https://bucket-grupo-5.s3.amazonaws.com/firmas/s%7B5%7Du%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/k%7B5%7Dy%7B5%7D,Producto con daño visible en empaque
8359c0a4-282f-4463-a7bc-e90a2df170cf,486d96bf-f37c-4517-bc91-173cbae24b76,1a972098-4372-4c58-a773-3cc4df8600e6,2025-06-23 22:42:12,fallida,https://bucket-grupo-5.s3.amazonaws.com/firmas/o%7B5%7Df%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/r%7B5%7Dd%7B5%7D,Producto con daño visible en empaque
64e725cb-d71c-49a6-a299-8ea0ffa1a55a,c22c541e-35ec-4380-8182-633292a90e3a,fb7f6b95-edf9-4814-9400-cb894e8a97bc,2025-01-23 04:06:13,fallida,https://bucket-grupo-5.s3.amazonaws.com/firmas/f%7B5%7Dn%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/i%7B5%7D6%7B5%7D,Rechazo por calidad
5b331d95-578d-46d1-a861-847e985f5c3b,ca2d797a-c281-46c7-89e9-a080f16c53b2,fb7f6b95-edf9-4814-9400-cb894e8a97bc,2023-02-20 23:58:51,completada,https://bucket-grupo-5.s3.amazonaws.com/firmas/7%7B5%7Dz%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/a%7B5%7Dy%7B5%7D,Rechazo por calidad
8c0b30f0-5d7d-407c-b070-452013bc2454,ca2d797a-c281-46c7-89e9-a080f16c53b2,8cd7e276-e94d-4632-855a-99f77a69e8b3,2023-04-04 08:36:42,reprogramada,https://bucket-grupo-5.s3.amazonaws.com/firmas/7%7B5%7Do%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/f%7B5%7Db%7B5%7D,Producto avícola con temperatura elevada
5719932d-23da-40c1-aef0-8fb1f70754b3,867f7cb6-d67c-41f9-984e-85bca40f4f96,9e6f1070-fc9f-4feb-9519-d02da0c7cabd,2025-01-04 11:40:05,completada,https://bucket-grupo-5.s3.amazonaws.com/firmas/o%7B5%7Dd%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/6%7B5%7Ds%7B5%7D,Cliente no se presentó
60b77421-c727-4514-a6b1-d969fae23de7,64ba97b5-4829-487f-b8cc-a8243dd3960b,70b16fb7-e8bd-48c1-a285-0be2d1d2cc3e,2023-11-08 17:17:25,completada,https://bucket-grupo-5.s3.amazonaws.com/firmas/q%7B5%7Dd%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/4%7B5%7Dv%7B5%7D,Horario no conveniente para el cliente
3ccca2f4-87be-4162-a80d-cf33bb4135fa,486d96bf-f37c-4517-bc91-173cbae24b76,6b7569d0-866f-457a-a5dc-25f2e66b0836,2024-07-29 23:14:39,fallida,https://bucket-grupo-5.s3.amazonaws.com/firmas/g%7B5%7D7%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/r%7B5%7Dm%7B5%7D,Cliente no se presentó
481cc70e-8524-4ed8-b579-57c9f6dc7732,486d96bf-f37c-4517-bc91-173cbae24b76,8cd7e276-e94d-4632-855a-99f77a69e8b3,2024-01-29 05:04:48,con_reclamo,https://bucket-grupo-5.s3.amazonaws.com/firmas/f%7B5%7D8%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/p%7B5%7Dg%7B5%7D,Cliente no se presentó
747c45d2-55b9-4b81-90e1-f4c70aa50449,c22c541e-35ec-4380-8182-633292a90e3a,8cd7e276-e94d-4632-855a-99f77a69e8b3,2024-06-11 00:15:12,reprogramada,https://bucket-grupo-5.s3.amazonaws.com/firmas/u%7B5%7Dd%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/c%7B5%7Dd%7B5%7D,Horario no conveniente para el cliente
8e2d8831-22a0-416c-89cc-df18bffd040f,c22c541e-35ec-4380-8182-633292a90e3a,9e6f1070-fc9f-4feb-9519-d02da0c7cabd,2023-05-29 07:22:08,completada,https://bucket-grupo-5.s3.amazonaws.com/firmas/r%7B5%7D0%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/6%7B5%7Dl%7B5%7D,Entrega exitosa
19003620-5da1-49e1-a8b0-f56b0be3be8d,3f1b0b49-b927-4cd1-86f6-77949b01b1ae,70b16fb7-e8bd-48c1-a285-0be2d1d2cc3e,2023-06-21 02:46:51,fallida,https://bucket-grupo-5.s3.amazonaws.com/firmas/c%7B5%7Dc%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/y%7B5%7Db%7B5%7D,Producto con daño visible en empaque
a999ff6b-6633-4ded-8641-a0ec38ac50b9,867f7cb6-d67c-41f9-984e-85bca40f4f96,6b7569d0-866f-457a-a5dc-25f2e66b0836,2024-06-18 07:36:22,reprogramada,https://bucket-grupo-5.s3.amazonaws.com/firmas/y%7B5%7Dy%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/h%7B5%7Dt%7B5%7D,Cliente no se presentó
e059b669-e9f2-4c58-ad41-9899b7e80b4e,3f1b0b49-b927-4cd1-86f6-77949b01b1ae,365b7153-13c0-497a-9023-b8f0f9519ef9,2024-04-03 11:52:23,con_reclamo,https://bucket-grupo-5.s3.amazonaws.com/firmas/i%7B5%7Dy%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/8%7B5%7D6%7B5%7D,Entrega parcial
22ed7604-e130-4277-b810-b6457e652c7e,67d6e8e0-6879-4798-9c0a-601d0424ea03,9e6f1070-fc9f-4feb-9519-d02da0c7cabd,2024-02-17 10:55:19,completada,https://bucket-grupo-5.s3.amazonaws.com/firmas/j%7B5%7Dm%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/a%7B5%7Dc%7B5%7D,Rechazo por calidad
97678fa7-6f50-426f-8e3d-79e53690d9ad,64ba97b5-4829-487f-b8cc-a8243dd3960b,9e6f1070-fc9f-4feb-9519-d02da0c7cabd,2024-06-29 08:38:05,con_reclamo,https://bucket-grupo-5.s3.amazonaws.com/firmas/l%7B5%7Dd%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/c%7B5%7D6%7B5%7D,Producto con daño visible en empaque
2846a812-3c4b-45a0-b05e-5dc27b9c0b62,64ba97b5-4829-487f-b8cc-a8243dd3960b,8cd7e276-e94d-4632-855a-99f77a69e8b3,2025-05-30 03:20:02,con_reclamo,https://bucket-grupo-5.s3.amazonaws.com/firmas/u%7B5%7Dm%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/5%7B5%7Dg%7B5%7D,Producto con daño visible en empaque
285a32e2-79f1-4043-9ab3-f173a84af323,c22c541e-35ec-4380-8182-633292a90e3a,70b16fb7-e8bd-48c1-a285-0be2d1d2cc3e,2024-02-05 01:43:59,fallida,https://bucket-grupo-5.s3.amazonaws.com/firmas/k%7B5%7Do%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/8%7B5%7Dz%7B5%7D,Dirección incorrecta
09ba415a-3e4d-4b82-9dd6-34f7147153ad,486d96bf-f37c-4517-bc91-173cbae24b76,70947b21-f111-4041-9e6b-c53d86aade30,2024-01-24 06:13:28,reprogramada,https://bucket-grupo-5.s3.amazonaws.com/firmas/s%7B5%7Dr%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/6%7B5%7D1%7B5%7D,Cliente no estaba en la dirección
2bea2ad8-9efc-4c21-9ce2-038b5849ec91,41ceea18-fa82-43ab-bc82-7e4a54ea4f93,70947b21-f111-4041-9e6b-c53d86aade30,2024-12-05 12:48:38,con_reclamo,https://bucket-grupo-5.s3.amazonaws.com/firmas/s%7B5%7Di%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/y%7B5%7D7%7B5%7D,Cliente no estaba en la dirección
ff119247-ca13-4e91-bc88-8d420a70df77,41ceea18-fa82-43ab-bc82-7e4a54ea4f93,e8686ff5-d205-474e-9638-41a1d4897ffa,2024-06-26 18:47:31,reprogramada,https://bucket-grupo-5.s3.amazonaws.com/firmas/7%7B5%7Dv%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/5%7B5%7Dq%7B5%7D,Producto con daño visible en empaque
c8d0fabe-6f5d-40fc-b42d-5cb9a128ee88,3f1b0b49-b927-4cd1-86f6-77949b01b1ae,365b7153-13c0-497a-9023-b8f0f9519ef9,2024-12-29 00:48:12,con_reclamo,https://bucket-grupo-5.s3.amazonaws.com/firmas/f%7B5%7Df%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/0%7B5%7Db%7B5%7D,Rechazo por calidad
665a68ed-fa29-44b7-9210-ff65683c0565,ca2d797a-c281-46c7-89e9-a080f16c53b2,9e6f1070-fc9f-4feb-9519-d02da0c7cabd,2025-12-12 02:49:57,reprogramada,https://bucket-grupo-5.s3.amazonaws.com/firmas/b%7B5%7Dn%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/v%7B5%7Dy%7B5%7D,Producto avícola con temperatura elevada
f968e201-ad07-44c3-a8b3-269687393bbd,67d6e8e0-6879-4798-9c0a-601d0424ea03,8cd7e276-e94d-4632-855a-99f77a69e8b3,2023-11-08 06:47:57,fallida,https://bucket-grupo-5.s3.amazonaws.com/firmas/6%7B5%7Dk%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/1%7B5%7Du%7B5%7D,Entrega parcial
b7059e67-3013-477c-b531-05b92e413e72,486d96bf-f37c-4517-bc91-173cbae24b76,8cd7e276-e94d-4632-855a-99f77a69e8b3,2024-11-23 14:44:06,completada,https://bucket-grupo-5.s3.amazonaws.com/firmas/c%7B5%7D8%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/8%7B5%7D4%7B5%7D,Rechazo por calidad
96934431-2bc1-42c4-99a4-435bf4d11ab6,ca2d797a-c281-46c7-89e9-a080f16c53b2,e8686ff5-d205-474e-9638-41a1d4897ffa,2025-11-07 04:42:06,con_reclamo,https://bucket-grupo-5.s3.amazonaws.com/firmas/8%7B5%7Dg%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/s%7B5%7Da%7B5%7D,Producto con daño visible en empaque
1952cbdd-933f-4e03-bf3d-d756b8affadb,41ceea18-fa82-43ab-bc82-7e4a54ea4f93,6b7569d0-866f-457a-a5dc-25f2e66b0836,2024-01-10 17:47:19,completada,https://bucket-grupo-5.s3.amazonaws.com/firmas/j%7B5%7Dz%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/u%7B5%7Db%7B5%7D,Cliente no se presentó
adfc4ab9-a630-4595-8b09-4ed23558fa88,867f7cb6-d67c-41f9-984e-85bca40f4f96,9e6f1070-fc9f-4feb-9519-d02da0c7cabd,2025-10-21 21:28:53,con_reclamo,https://bucket-grupo-5.s3.amazonaws.com/firmas/d%7B5%7D6%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/6%7B5%7Dw%7B5%7D,Cliente no se presentó
3d0ba1b7-387e-43d1-a894-6520ed88c690,41ceea18-fa82-43ab-bc82-7e4a54ea4f93,6b7569d0-866f-457a-a5dc-25f2e66b0836,2024-05-10 22:46:29,reprogramada,https://bucket-grupo-5.s3.amazonaws.com/firmas/y%7B5%7D2%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/r%7B5%7D3%7B5%7D,Paquete dañado
6ba450bb-5ecd-42da-987a-eee19962b3ac,3f1b0b49-b927-4cd1-86f6-77949b01b1ae,70b16fb7-e8bd-48c1-a285-0be2d1d2cc3e,2024-04-20 11:40:34,completada,https://bucket-grupo-5.s3.amazonaws.com/firmas/o%7B5%7D5%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/5%7B5%7Dx%7B5%7D,Entrega parcial
8b42b0e8-7845-45ab-b119-cc873accf270,c22c541e-35ec-4380-8182-633292a90e3a,1a972098-4372-4c58-a773-3cc4df8600e6,2025-06-12 18:36:06,reprogramada,https://bucket-grupo-5.s3.amazonaws.com/firmas/0%7B5%7Dl%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/0%7B5%7Dt%7B5%7D,Producto con daño visible en empaque
e24345f6-9f90-4e03-b12e-7ca01eea03fe,c22c541e-35ec-4380-8182-633292a90e3a,e8686ff5-d205-474e-9638-41a1d4897ffa,2024-08-07 21:44:18,reprogramada,https://bucket-grupo-5.s3.amazonaws.com/firmas/3%7B5%7De%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/1%7B5%7Dn%7B5%7D,Cliente no se presentó
32f1136d-e591-4bf5-9dc3-47fd0ebae0a5,f4a67ee3-f573-4d28-af12-25d2a4f84365,d72e624e-f629-4533-96ef-d8b226c28cff,2023-06-05 06:48:30,reprogramada,https://bucket-grupo-5.s3.amazonaws.com/firmas/x%7B5%7Dc%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/4%7B5%7Dt%7B5%7D,Dirección incorrecta
ac6f99df-32d2-4948-a946-a0d042db246c,ca2d797a-c281-46c7-89e9-a080f16c53b2,8cd7e276-e94d-4632-855a-99f77a69e8b3,2023-03-14 04:19:02,reprogramada,https://bucket-grupo-5.s3.amazonaws.com/firmas/5%7B5%7Dk%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/2%7B5%7Dt%7B5%7D,Cliente no se presentó
cc6fd76c-56a3-430e-88ce-951cd0ebf920,f4a67ee3-f573-4d28-af12-25d2a4f84365,70947b21-f111-4041-9e6b-c53d86aade30,2023-06-08 09:04:38,completada,https://bucket-grupo-5.s3.amazonaws.com/firmas/s%7B5%7Da%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/n%7B5%7D8%7B5%7D,Cliente no se presentó
70a7b07a-1326-4918-898b-21a7e2f7c74d,486d96bf-f37c-4517-bc91-173cbae24b76,9e6f1070-fc9f-4feb-9519-d02da0c7cabd,2025-11-30 18:23:40,fallida,https://bucket-grupo-5.s3.amazonaws.com/firmas/2%7B5%7Da%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/1%7B5%7D4%7B5%7D,Horario no conveniente para el cliente
9379b212-31f0-4d1b-8ab6-8eb7fd6b961d,f4a67ee3-f573-4d28-af12-25d2a4f84365,70947b21-f111-4041-9e6b-c53d86aade30,2025-06-02 12:17:41,fallida,https://bucket-grupo-5.s3.amazonaws.com/firmas/o%7B5%7Dy%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/k%7B5%7Dg%7B5%7D,Dirección incorrecta
2fb23e89-0082-454b-a84c-28d8aa7fab62,867f7cb6-d67c-41f9-984e-85bca40f4f96,9e6f1070-fc9f-4feb-9519-d02da0c7cabd,2025-02-18 06:16:34,con_reclamo,https://bucket-grupo-5.s3.amazonaws.com/firmas/5%7B5%7Dr%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/o%7B5%7Dj%7B5%7D,Rechazo por calidad
851c71df-7a01-4860-992f-b1c09771de81,3f1b0b49-b927-4cd1-86f6-77949b01b1ae,365b7153-13c0-497a-9023-b8f0f9519ef9,2024-08-01 03:57:41,completada,https://bucket-grupo-5.s3.amazonaws.com/firmas/f%7B5%7D9%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/h%7B5%7Dz%7B5%7D,Entrega parcial
16308bd2-b8f8-4037-9d3c-3dd76932b2ce,c22c541e-35ec-4380-8182-633292a90e3a,6b7569d0-866f-457a-a5dc-25f2e66b0836,2025-08-16 12:49:16,fallida,https://bucket-grupo-5.s3.amazonaws.com/firmas/q%7B5%7Dm%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/o%7B5%7Dm%7B5%7D,Entrega parcial
b0e047ac-82bb-4914-9442-5bfc8f0d2620,8e3fb3a6-7381-4b22-a0c0-cdceb17d2d0d,fb7f6b95-edf9-4814-9400-cb894e8a97bc,2025-03-30 09:17:22,reprogramada,https://bucket-grupo-5.s3.amazonaws.com/firmas/l%7B5%7D0%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/k%7B5%7Di%7B5%7D,Paquete dañado
e1b79080-984a-4f73-9301-1a46e00f7d8c,3f1b0b49-b927-4cd1-86f6-77949b01b1ae,365b7153-13c0-497a-9023-b8f0f9519ef9,2024-04-23 23:33:59,completada,https://bucket-grupo-5.s3.amazonaws.com/firmas/9%7B5%7Dl%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/7%7B5%7Dl%7B5%7D,Paquete dañado
cdb0c76f-c56a-47ac-be18-938b61c8df53,64ba97b5-4829-487f-b8cc-a8243dd3960b,70947b21-f111-4041-9e6b-c53d86aade30,2024-08-16 06:53:05,con_reclamo,https://bucket-grupo-5.s3.amazonaws.com/firmas/5%7B5%7D7%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/8%7B5%7Dy%7B5%7D,Horario no conveniente para el cliente
a7f58e7f-d90b-4bc4-8ea1-abba0104d0bd,867f7cb6-d67c-41f9-984e-85bca40f4f96,9e6f1070-fc9f-4feb-9519-d02da0c7cabd,2024-03-19 12:51:44,con_reclamo,https://bucket-grupo-5.s3.amazonaws.com/firmas/6%7B5%7Dw%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/t%7B5%7Dg%7B5%7D,Paquete dañado
0518a0ab-5bea-4962-9a37-93f26ae12d69,867f7cb6-d67c-41f9-984e-85bca40f4f96,1a972098-4372-4c58-a773-3cc4df8600e6,2025-12-26 02:36:04,fallida,https://bucket-grupo-5.s3.amazonaws.com/firmas/9%7B5%7Df%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/b%7B5%7D3%7B5%7D,Rechazo por calidad
ec0e9c13-37fd-4262-ab73-1de3d1cf9847,867f7cb6-d67c-41f9-984e-85bca40f4f96,fb7f6b95-edf9-4814-9400-cb894e8a97bc,2024-11-12 09:51:33,reprogramada,https://bucket-grupo-5.s3.amazonaws.com/firmas/v%7B5%7Dz%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/6%7B5%7D3%7B5%7D,Producto con daño visible en empaque
4c4d674e-3377-493b-9c46-4a704c321691,486d96bf-f37c-4517-bc91-173cbae24b76,70b16fb7-e8bd-48c1-a285-0be2d1d2cc3e,2023-04-28 12:12:22,con_reclamo,https://bucket-grupo-5.s3.amazonaws.com/firmas/p%7B5%7De%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/u%7B5%7Dh%7B5%7D,Paquete dañado
49f90e60-cdc8-475c-8123-7f68eb7a7fcd,3f1b0b49-b927-4cd1-86f6-77949b01b1ae,d72e624e-f629-4533-96ef-d8b226c28cff,2023-12-29 16:13:19,fallida,https://bucket-grupo-5.s3.amazonaws.com/firmas/2%7B5%7Dy%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/1%7B5%7D4%7B5%7D,Entrega exitosa
fd640c52-825d-4b4f-8c91-ecb257d03b04,3f1b0b49-b927-4cd1-86f6-77949b01b1ae,70947b21-f111-4041-9e6b-c53d86aade30,2023-03-28 06:50:16,fallida,https://bucket-grupo-5.s3.amazonaws.com/firmas/m%7B5%7Dm%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/z%7B5%7Db%7B5%7D,Paquete dañado
e46ce454-5b98-4749-8a0e-e621949387d9,3f1b0b49-b927-4cd1-86f6-77949b01b1ae,8cd7e276-e94d-4632-855a-99f77a69e8b3,2023-07-16 22:50:48,reprogramada,https://bucket-grupo-5.s3.amazonaws.com/firmas/u%7B5%7Dm%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/a%7B5%7Dx%7B5%7D,Dirección incorrecta
2830cbab-ef9e-467d-8839-10a1de0ed005,f4a67ee3-f573-4d28-af12-25d2a4f84365,70b16fb7-e8bd-48c1-a285-0be2d1d2cc3e,2023-08-22 07:06:57,fallida,https://bucket-grupo-5.s3.amazonaws.com/firmas/z%7B5%7Dj%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/j%7B5%7D9%7B5%7D,Producto con daño visible en empaque
0b4bd541-9871-43f1-9bfc-12d4995fe4f3,c22c541e-35ec-4380-8182-633292a90e3a,70947b21-f111-4041-9e6b-c53d86aade30,2024-12-31 11:32:20,fallida,https://bucket-grupo-5.s3.amazonaws.com/firmas/n%7B5%7D0%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/b%7B5%7Dn%7B5%7D,Rechazo por calidad
58f38b82-b593-4f70-b66c-722c0f06d603,67d6e8e0-6879-4798-9c0a-601d0424ea03,fb7f6b95-edf9-4814-9400-cb894e8a97bc,2024-08-15 21:53:51,con_reclamo,https://bucket-grupo-5.s3.amazonaws.com/firmas/8%7B5%7D3%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/n%7B5%7D7%7B5%7D,Entrega exitosa
d2d0a3d1-150a-46c4-9e22-544892a8608c,41ceea18-fa82-43ab-bc82-7e4a54ea4f93,fb7f6b95-edf9-4814-9400-cb894e8a97bc,2025-12-09 09:03:49,fallida,https://bucket-grupo-5.s3.amazonaws.com/firmas/e%7B5%7Dy%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/4%7B5%7Df%7B5%7D,Producto con daño visible en empaque
5020600f-2e6e-4e11-b61c-6b2a1111ea0b,867f7cb6-d67c-41f9-984e-85bca40f4f96,8cd7e276-e94d-4632-855a-99f77a69e8b3,2025-10-31 17:55:16,reprogramada,https://bucket-grupo-5.s3.amazonaws.com/firmas/a%7B5%7Dw%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/i%7B5%7Di%7B5%7D,Horario no conveniente para el cliente
88df2f8d-d7ed-41c2-b79c-db45c84dbce4,67d6e8e0-6879-4798-9c0a-601d0424ea03,fb7f6b95-edf9-4814-9400-cb894e8a97bc,2024-12-06 09:41:29,reprogramada,https://bucket-grupo-5.s3.amazonaws.com/firmas/d%7B5%7Db%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/p%7B5%7Ds%7B5%7D,Paquete dañado
97f996c3-a01b-4965-b9cd-661b00700e2c,67d6e8e0-6879-4798-9c0a-601d0424ea03,365b7153-13c0-497a-9023-b8f0f9519ef9,2024-05-14 11:26:12,reprogramada,https://bucket-grupo-5.s3.amazonaws.com/firmas/n%7B5%7Dh%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/s%7B5%7D9%7B5%7D,Cliente no se presentó
