id_asignacion_transporte,id_vehiculo,id_conductor,id_plan_entrega,id_usuario,estado_asignacion,fecha_inicio_estimada,fecha_fin_estimada,observaciones,fecha_creacion,fecha_actualizacion
76c8ebdd-8892-4e65-b22d-ed69861d8607,0f6cb8b4-aa70-466b-8a8e-c34c14192457,4eca6d2a-2898-4ad6-a1ca-6b3a01b1472e,f9ec436e-26b6-4508-8efa-fe2a6a924ee7,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,completada,2024-04-17 20:00:00,2024-04-17 22:00:00,Entrega programada para madrugada,2024-04-17 20:00:00,2024-04-17 20:00:00
8329e582-4013-4a58-a727-5d46060d114a,6fb6f873-208c-4d98-bb2b-b144a15096db,64074217-d750-46e1-9673-d9e9a3093b3d,83b74e5b-feb1-4d57-932a-1b2ec6200307,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,en_proceso,2024-04-20 17:00:00,2024-04-20 19:00:00,Entrega programada para madrugada,2024-04-20 17:00:00,2024-04-20 17:00:00
a1cef66f-3888-4251-98bd-a3659057dfbd,6d7c07bb-56bb-4da5-a6ed-843fae07369b,2457f96c-5a34-4a45-912a-22a8b7f168cd,9c57c72f-f604-4e8e-a139-a1bbb2470c36,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,completada,2024-04-16 11:00:00,2024-04-16 13:00:00,Entrega programada para la mañana,2024-04-16 11:00:00,2024-04-16 11:00:00
e00e3f46-a50b-4acd-9d0a-e9ebf6dbfecd,aba9691d-db51-4a1f-be90-27ebd218180c,bcea050b-34bb-4ccb-8a0e-ccff7f1856e6,b83189d2-dc5f-470c-ac69-31fa069e087c,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,pendiente,2024-04-20 02:00:00,2024-04-20 04:00:00,Entrega programada para la mañana,2024-04-20 02:00:00,2024-04-20 02:00:00
0f3b5d81-6b7d-437b-b8d5-3ba53de653d0,640eeb36-d555-4bf9-81db-7310a36781fc,7e892619-da10-4d33-a053-089f17f40bef,c5b3dbf7-496a-431c-958e-c424935c7dab,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,en_proceso,2024-04-17 15:00:00,2024-04-17 17:00:00,Entrega programada para madrugada,2024-04-17 15:00:00,2024-04-17 15:00:00
44be1b08-bc25-4a0e-bae2-8a87f6cc9517,ce057b84-5b8c-4c2f-83d2-1cc6e4f4df20,d051ffc6-06f0-4678-ba33-ba1ab476b9a7,3a0b8a1d-3094-4598-a174-8e2859ba3a51,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,pendiente,2024-04-15 14:00:00,2024-04-15 16:00:00,Entrega completada exitosamente,2024-04-15 14:00:00,2024-04-15 14:00:00
153f4275-1d49-48f1-bbc0-a071744173cb,18b96f48-ade5-4719-ac67-5db1e9a5e4fb,db8f8bce-dd05-4a69-b067-2544d9f0a88b,536357b5-841f-477a-bf13-669adf68ce63,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,completada,2024-04-13 20:00:00,2024-04-13 22:00:00,Entrega en curso,2024-04-13 20:00:00,2024-04-13 20:00:00
56010b96-75e4-4bb2-9440-f1586390512f,614487a8-d095-412a-8383-05b3aa213e74,6cb3ae91-7f9a-4396-8d05-62d5daa61fe6,8a9db928-bb60-4cdd-9474-3c566ca59d8e,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,pendiente,2024-04-20 22:00:00,2024-04-21 00:00:00,Entrega programada para la mañana,2024-04-20 22:00:00,2024-04-20 22:00:00
457ef158-e86d-47ae-8e77-372336fafd89,43a36ec1-cd61-41af-b726-f1318277f708,f8c9b147-623c-4394-afad-3d44d244253f,27c61a76-90ab-4c72-b892-9ae2bdfcf2a7,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,pendiente,2024-04-20 12:00:00,2024-04-20 14:00:00,Entrega en curso,2024-04-20 12:00:00,2024-04-20 12:00:00
e0a18289-bb43-4733-aad2-2c97c6ca3c0d,06e06ad0-e3e1-4614-961e-61cf72d1a3f8,f1e25342-0958-462c-88a4-2a347ad37dcb,0a01550f-9d8e-46dc-b09f-fe64f1d24f71,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,completada,2024-04-15 05:00:00,2024-04-15 07:00:00,Entrega programada para la mañana,2024-04-15 05:00:00,2024-04-15 05:00:00
0b7f5cf4-1408-4bc4-9e53-d79ff7b7ec54,c82e8908-778f-469a-bb15-5d00f757360f,2fe8455d-1570-460e-a925-ea56892d135c,36740ddf-0ca7-457c-adf1-cf952f588a11,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,pendiente,2024-04-19 00:00:00,2024-04-19 02:00:00,Entrega en curso,2024-04-19 00:00:00,2024-04-19 00:00:00
cd50ce40-b00b-4dd1-a99d-b740816a552b,e54f9ccf-b4a0-4394-9d76-a9f79ab7a014,e3b1b269-62f7-4f00-9422-d1d173e30ce0,8dab8489-ec1a-45e6-82e3-620fe4017dd5,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,pendiente,2024-04-14 17:00:00,2024-04-14 19:00:00,Entrega en curso,2024-04-14 17:00:00,2024-04-14 17:00:00
d9b8c7b9-a436-47f8-b382-74888104f84a,be2c2d3f-35bf-49a9-8937-430aa58fff16,8d914606-8eba-433f-8170-1742741f073c,5eb74472-942e-470b-95df-0c8b734dcb30,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,completada,2024-04-16 18:00:00,2024-04-16 20:00:00,Entrega programada para la mañana,2024-04-16 18:00:00,2024-04-16 18:00:00
96928bfd-792b-49eb-ad33-2c60ac8d0c73,bbcf83c5-6958-4cc1-b709-6bdbb37917e7,9d0fa478-497d-4fb1-81de-bed8572d6237,2dda2c75-06f2-4584-a0b1-17635c9760b0,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,completada,2024-04-22 04:00:00,2024-04-22 06:00:00,Entrega completada exitosamente,2024-04-22 04:00:00,2024-04-22 04:00:00
f0fcdcc0-b976-49aa-8dd5-cea430ed7609,4bca2c53-d716-4b9a-9606-eecb0c3acfb7,9bcabd68-4457-4dcd-98d0-27a4854c5d9a,d587d11a-1c7f-4352-b1a3-730685cc67f4,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,completada,2024-04-20 05:00:00,2024-04-20 07:00:00,Entrega programada para la tarde,2024-04-20 05:00:00,2024-04-20 05:00:00
610abf5c-1d07-426a-ab6d-cb5890bb8263,6fa1e9b9-26f5-4576-acca-5f3945d795ee,5aba547c-a993-4282-9249-df6699871752,bed1180f-6a16-4cbf-9b07-2f3be4419f60,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,en_proceso,2024-04-14 03:00:00,2024-04-14 05:00:00,Entrega programada para la mañana,2024-04-14 03:00:00,2024-04-14 03:00:00
47884820-8b0f-45c6-a98a-7eceb5e225c3,98b5fb79-8f4a-479f-b81e-4dcee9e5886f,b3d8aff1-c4f1-4b23-ac15-197a935aa2b0,39429090-d0d7-4012-8f4a-848a69816f67,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,en_proceso,2024-04-20 10:00:00,2024-04-20 12:00:00,Entrega programada para madrugada,2024-04-20 10:00:00,2024-04-20 10:00:00
3f4928ab-4bcc-410a-86b2-a5de8fb501f0,44bcd438-5a8e-4abd-be59-5e1274f53657,05219497-cd61-4f1b-b9fa-6a087a7211ad,b41ec83f-83d9-4f65-b148-b9a89b4317c1,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,en_proceso,2024-04-18 21:00:00,2024-04-18 23:00:00,Entrega completada exitosamente,2024-04-18 21:00:00,2024-04-18 21:00:00
3a83ba96-43e0-4f6b-bdff-a5dac1d4a206,aa22847e-827d-438b-88e7-9e7f2cd944c2,2a004f65-731c-4013-ab1a-2bae144ae79a,80d15c45-6e03-47c2-b0c1-cda37d123277,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,completada,2024-04-13 16:00:00,2024-04-13 18:00:00,Entrega en curso,2024-04-13 16:00:00,2024-04-13 16:00:00
295f3ad3-8b1a-47b6-8231-7d3d3f8861a8,d13a3ad9-5b69-4ce6-a56a-4e420ac61aef,c4ba518d-c105-42ec-9f67-8af43da3d817,d25fe2b5-bda7-46d3-ab04-8b6d96834e18,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,pendiente,2024-04-14 05:00:00,2024-04-14 07:00:00,Entrega completada exitosamente,2024-04-14 05:00:00,2024-04-14 05:00:00
0081b2bb-8470-4d8f-9444-de631c949b93,b9d67247-cf7c-4777-8695-94e87725f88d,8fe62b72-a908-4414-9150-5a009603c6a2,2077ee0f-ff82-4ff9-a348-e91a29a7ad17,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,pendiente,2024-04-22 10:00:00,2024-04-22 12:00:00,Entrega programada para la tarde,2024-04-22 10:00:00,2024-04-22 10:00:00
6105ac11-2138-45f3-b4e9-253169063ae3,86714b14-0eba-4288-8964-2e4b76707502,ec9aee74-638e-4c29-8201-7f435b3afdef,7cba8580-d71f-43f2-baa8-4a83206c9722,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,en_proceso,2024-04-22 11:00:00,2024-04-22 13:00:00,Entrega programada para madrugada,2024-04-22 11:00:00,2024-04-22 11:00:00
25adaca7-94c0-428c-b509-2c952cddbfe1,a22ccecd-c1e8-4e9d-ae9c-94cc1ae105e4,d0f03bbe-7cfb-413e-a026-c65f1a0a8fac,02d91f6f-f130-43c1-8760-83a08d19ddfd,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,pendiente,2024-04-16 03:00:00,2024-04-16 05:00:00,Entrega programada para la mañana,2024-04-16 03:00:00,2024-04-16 03:00:00
624d73a2-4118-4c3b-8e5a-8f6e74d6a2a8,a84f9f1e-d7af-4c25-9831-4bf047bb380a,4ccb4e84-4f0d-45cf-8585-da721511d910,ed65712f-99d4-4d9f-8590-f0f54a7d4310,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,completada,2024-04-19 00:00:00,2024-04-19 02:00:00,Entrega programada para madrugada,2024-04-19 00:00:00,2024-04-19 00:00:00
42ca6730-313f-4c5d-831f-467cb4371581,a13ab8e0-2051-48b0-8e68-a70b50bdb1f1,2c086d4c-d5c8-4b8b-8f6f-113d90be827a,864af920-494f-4da0-a06b-bc73a8028530,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,en_proceso,2024-04-18 11:00:00,2024-04-18 13:00:00,Entrega programada para madrugada,2024-04-18 11:00:00,2024-04-18 11:00:00
5f1caffb-ac0f-4475-993b-c4c78ac1c73f,d6f0fbf9-5797-4566-a6da-a02177dc95db,40f8c6ff-0775-448c-9a53-389878695583,c0e263f2-e05e-46c2-b526-8d432e2dcb2d,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,completada,2024-04-20 09:00:00,2024-04-20 11:00:00,Entrega completada exitosamente,2024-04-20 09:00:00,2024-04-20 09:00:00
c1a2c6c2-5ca8-4bb1-ba1e-8ffd4bfdde45,12aa5602-be89-4357-bf4a-b09b76eddefd,aa4ff9ce-af0b-4c75-8491-50f255eef9f7,b3fb1e70-8a56-4122-96e1-b5e68893ee9e,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,completada,2024-04-17 15:00:00,2024-04-17 17:00:00,Entrega programada para madrugada,2024-04-17 15:00:00,2024-04-17 15:00:00
3059d413-29c6-4168-a5ba-fa62129e64aa,918cdf9b-26c0-462a-817f-8b5dcd8f5080,c31bb1ad-3ea8-4870-8bb0-0b406cf3c77d,9be82495-ced3-4815-aa79-0c4a689e0a0a,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,en_proceso,2024-04-18 17:00:00,2024-04-18 19:00:00,Entrega programada para la mañana,2024-04-18 17:00:00,2024-04-18 17:00:00
7283a0d3-0778-4da6-8fe0-9e7ef0d0eb12,6004f559-fdbb-42eb-b670-9acbff9ab118,6d3e5455-2c3b-4732-8f20-2608ad37afea,46c6b508-c4e5-4d98-b96d-a3863e28b804,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,completada,2024-04-14 20:00:00,2024-04-14 22:00:00,Entrega programada para la mañana,2024-04-14 20:00:00,2024-04-14 20:00:00
7fa4be1d-395d-43d2-b6e1-9d44ef616bb6,386fc58e-c526-441d-93f3-ea1f8ff8ffb6,703eeec5-342f-4fa4-937b-85ef1d18f3a9,3761b371-dd47-4b07-b8a8-b7ffaf25e9af,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,completada,2024-04-20 18:00:00,2024-04-20 20:00:00,Entrega programada para la tarde,2024-04-20 18:00:00,2024-04-20 18:00:00
19cbde2e-3c67-4ecb-a65a-a8be5abb54df,f23d8daf-4c21-4654-93c0-4a58d96ba369,bd944f85-c5a3-4dc4-832c-d1538510a7b4,6859fa48-ecb9-4bdf-936d-e163d2433f21,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,en_proceso,2024-04-17 16:00:00,2024-04-17 18:00:00,Entrega completada exitosamente,2024-04-17 16:00:00,2024-04-17 16:00:00
d44fd375-f69c-4041-ace1-4999226c57b9,bf1c143a-5e30-464b-86c5-d3ba3af9d53e,99ffb1dd-1eb9-4ac9-bdb2-137edac7ae4f,f2318571-bc1b-41fb-a7f7-62759341c2d3,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,en_proceso,2024-04-16 01:00:00,2024-04-16 03:00:00,Entrega programada para la mañana,2024-04-16 01:00:00,2024-04-16 01:00:00
b2f5156c-4891-467a-add7-387ab8fa2092,bbc6c61b-1316-4294-a22c-e4181bc08ad0,d31ed4cc-20b6-46ed-87ee-75b64e0500f8,e8f44d97-9c9b-4332-ba04-1757bfb715b5,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,en_proceso,2024-04-16 22:00:00,2024-04-17 00:00:00,Entrega programada para la mañana,2024-04-16 22:00:00,2024-04-16 22:00:00
28b0b19e-53c9-417f-9d31-ca7b4ecb766b,bb3f2dd8-d36d-467e-8d81-31f777250021,aae98024-4463-47e6-8cde-f1bdb0792e0e,1a4599d7-0c6e-4f50-bad0-89ef7c985d18,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,pendiente,2024-04-17 15:00:00,2024-04-17 17:00:00,Entrega programada para la tarde,2024-04-17 15:00:00,2024-04-17 15:00:00
f211285c-871b-4bbe-bd50-3c87d635ecf0,cadb8538-620d-4536-a9fa-470d621ccb1c,bdeaec3e-0be7-4f66-8a57-eb713b8946d9,ab8bef4f-eea9-4e8a-8cf4-76e537ae34d3,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,completada,2024-04-14 02:00:00,2024-04-14 04:00:00,Entrega programada para madrugada,2024-04-14 02:00:00,2024-04-14 02:00:00
0fd254f5-0b5e-4d2c-8ecd-9216cee91d3b,9f54de6e-007e-4619-8556-ef1daeed3f65,2eca1500-a10f-4faf-a079-5298f4be8309,606646d0-cc40-419d-b7ca-a2ec4c08ff2a,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,pendiente,2024-04-16 06:00:00,2024-04-16 08:00:00,Entrega programada para madrugada,2024-04-16 06:00:00,2024-04-16 06:00:00
f9b03247-b6b4-4a6a-bb59-1074d28c9556,92a5df3d-c6d9-4f43-aad1-1dcc7a642ed3,6de1a6ac-5a48-42c0-be6f-f44c76081d46,40b959df-5ce6-4ede-97ce-29d2dffac9ed,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,en_proceso,2024-04-14 11:00:00,2024-04-14 13:00:00,Entrega completada exitosamente,2024-04-14 11:00:00,2024-04-14 11:00:00
16dc6a86-6da9-47b3-ac74-c11e4b6c7d5e,0bd0544c-1175-496a-b1d7-04361f0586ad,b886a977-2aff-4be6-bb2b-c1bdd36b4b48,05eef80e-ec01-4368-8840-284dcabe192b,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,completada,2024-04-17 09:00:00,2024-04-17 11:00:00,Entrega programada para la mañana,2024-04-17 09:00:00,2024-04-17 09:00:00
4f5e5224-caa1-4f18-842b-a068d58fa87b,62743fec-8d96-4fca-93eb-bee5ccbfd524,3680ff4e-1ddf-43cd-a50a-e64f6f225684,92c4f159-74d7-456b-bf1a-c348645e2f6f,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,completada,2024-04-13 16:00:00,2024-04-13 18:00:00,Entrega programada para la mañana,2024-04-13 16:00:00,2024-04-13 16:00:00
b4e7ba27-c1cd-4ab0-a9e5-cd70677d419b,077abb73-bc4d-4429-bd91-be2bc0a02a8f,9c29d85e-8e96-4177-a799-396a66c6cde7,0d8b49d2-3030-465e-bff1-eab4115d013f,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,pendiente,2024-04-14 16:00:00,2024-04-14 18:00:00,Entrega programada para la mañana,2024-04-14 16:00:00,2024-04-14 16:00:00
89cdd9cd-9ed4-4e80-a60b-906dfd06d7eb,1dd789d9-f577-45c6-895d-592b2542373e,d89e7196-ff70-43ff-91cf-43809f8e45ef,e662c165-f7f0-4e36-a398-9789ec118b77,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,pendiente,2024-04-14 08:00:00,2024-04-14 10:00:00,Entrega programada para la mañana,2024-04-14 08:00:00,2024-04-14 08:00:00
b4fa03be-226e-43a9-890f-b42bf5d6cf8b,d0dcec09-410e-40fb-8389-010411fdf6de,1943149d-f2b8-4149-b8f3-890c6bae287a,dd5ae826-abf3-4844-9d55-7d0a6a3a4b66,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,completada,2024-04-22 17:00:00,2024-04-22 19:00:00,Entrega programada para la tarde,2024-04-22 17:00:00,2024-04-22 17:00:00
cd447fd8-5fd2-449f-a488-600c1fa262fa,aed72c7d-b7d0-47fd-aed0-e8fbde44fb93,ea3a4222-fe4a-4dd3-8581-ed3377245874,65849548-85ed-4012-8eb0-8717a7c3e3af,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,en_proceso,2024-04-14 22:00:00,2024-04-15 00:00:00,Entrega programada para madrugada,2024-04-14 22:00:00,2024-04-14 22:00:00
19e111d1-d0a0-4fe5-8d8e-80d1e5086342,f3c5b91c-32d2-47e3-8f06-ea0a4a858287,48f4ea47-5f7b-4a0c-b4dc-2e4ed84cb9e9,884cba8a-e844-4629-a98d-6c34bba4883f,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,pendiente,2024-04-18 17:00:00,2024-04-18 19:00:00,Entrega completada exitosamente,2024-04-18 17:00:00,2024-04-18 17:00:00
fb784558-336d-4308-8df3-28cef650cbbb,31964c44-8f94-4684-8cec-4d24b070e528,ee3adc60-60ef-410d-b561-158983b826ac,1984cb87-20e9-445f-9321-cc66fe97b408,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,en_proceso,2024-04-19 02:00:00,2024-04-19 04:00:00,Entrega programada para la tarde,2024-04-19 02:00:00,2024-04-19 02:00:00
84d80029-a266-4914-a01c-fb92011c303f,0aad4a1a-0821-4704-a835-fb8b952cdc6e,bc79a02b-d0ad-487e-9904-09f42083f1d6,2ecb1ca8-80f2-43f6-b2a7-fa016522dd8b,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,pendiente,2024-04-22 18:00:00,2024-04-22 20:00:00,Entrega programada para la tarde,2024-04-22 18:00:00,2024-04-22 18:00:00
61e16b90-7e5a-4607-a668-7a99767142ea,e42ef566-446d-4fa2-b914-388501832939,d794137a-d4f6-49f1-bbee-ad72ac0536f3,68e41dce-5ece-4f65-b26d-f1f2f18bbaa9,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,completada,2024-04-15 08:00:00,2024-04-15 10:00:00,Entrega programada para la tarde,2024-04-15 08:00:00,2024-04-15 08:00:00
7ccbe458-cd7c-43a0-99f9-6880fb98061c,0d7a258f-ba51-485d-b52e-21a5a3ddeb88,b425cab9-9efe-4029-8669-1be4b3dde41d,dd6b2cec-720a-4986-b2e9-0baf57fe1850,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,completada,2024-04-16 19:00:00,2024-04-16 21:00:00,Entrega programada para la mañana,2024-04-16 19:00:00,2024-04-16 19:00:00
1f785030-c9ef-4356-8141-6da56376617c,4a3e3512-5ec4-4d73-aed7-78dfbac69709,7e18fb1b-552b-4310-b1ca-d6b9fbfa6c6f,fcd7c82e-56db-440c-a559-86fbe4067840,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,completada,2024-04-14 11:00:00,2024-04-14 13:00:00,Entrega en curso,2024-04-14 11:00:00,2024-04-14 11:00:00
6019f05d-3642-4961-aefb-f30b4f38f996,bd2fe2ef-541b-42c8-a8f7-307727be9842,c3405025-8018-4383-bb62-0f035311951c,616ea149-8c6b-4121-805f-d8887fea31e3,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,completada,2024-04-20 10:00:00,2024-04-20 12:00:00,Entrega en curso,2024-04-20 10:00:00,2024-04-20 10:00:00
100528e2-44d8-40d4-a139-aa45f8de495b,f419b6f0-d5e4-4c50-8e01-6d9406ae5120,7eb04f2d-44d0-4ccf-8e29-2bff3ebf1c1c,55d7e723-f61c-4650-a354-57c3354a7a00,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,pendiente,2024-04-21 21:00:00,2024-04-21 23:00:00,Entrega completada exitosamente,2024-04-21 21:00:00,2024-04-21 21:00:00
5016cc61-42aa-40e5-aa7b-67a9f48c07c5,327621d5-cbc5-4a7c-912b-f23f6a215141,3ed706f4-c3df-4967-92bc-25ab7f0204e6,09f0d194-ea76-4b70-82d3-f113676ec8f7,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,pendiente,2024-04-21 19:00:00,2024-04-21 21:00:00,Entrega programada para madrugada,2024-04-21 19:00:00,2024-04-21 19:00:00
74d5e660-81e4-4c88-ac67-4ee7e310c489,f8a860c8-e2ca-4f83-8512-322c66f3608b,eba5be8c-c112-48e1-8289-6f01f928d271,e788eb78-7d0e-4f7a-8c71-ed74c551b656,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,en_proceso,2024-04-15 03:00:00,2024-04-15 05:00:00,Entrega en curso,2024-04-15 03:00:00,2024-04-15 03:00:00
3326320d-197e-46a1-bda6-dbb8a0c9471d,6d2b83ad-eb26-4db4-b3cc-7aa230a0cc2a,5991d220-bdef-493d-8bf9-295742e87043,7a047371-eaea-40f9-8790-68f3eb61b049,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,en_proceso,2024-04-15 01:00:00,2024-04-15 03:00:00,Entrega programada para madrugada,2024-04-15 01:00:00,2024-04-15 01:00:00
72f59e5f-30ee-4ba9-b3b4-d59898645dca,1a7e101d-a18b-4666-b004-4f0dad275d49,df8935e6-9371-4971-ad68-dbf11f783278,e4ef56fb-117d-46d4-bba1-f1ca7f71be24,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,pendiente,2024-04-22 23:00:00,2024-04-23 01:00:00,Entrega programada para la mañana,2024-04-22 23:00:00,2024-04-22 23:00:00
59f72e8d-4f59-4475-b86b-54d1839f96bc,e38f383e-8d07-472d-99d7-67cd19bc4138,5421435b-00e4-4aeb-8807-ebbb29c0dd16,f318546f-9385-49c7-8775-77566ef7a2f1,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,pendiente,2024-04-16 16:00:00,2024-04-16 18:00:00,Entrega programada para madrugada,2024-04-16 16:00:00,2024-04-16 16:00:00
39b09455-611a-48e3-9ed0-9fff5983b5b0,913cc28f-21e3-4156-a3ae-3752d1cd5ac7,5feda95a-0ddd-40ed-8796-01d9d244223b,4d2da252-2b5a-4c05-95e7-824c792a2c8a,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,pendiente,2024-04-14 01:00:00,2024-04-14 03:00:00,Entrega programada para la tarde,2024-04-14 01:00:00,2024-04-14 01:00:00
cd962e34-b27e-4aa9-9a90-80f3f3ea246b,4f06e81f-501b-4f23-9a8b-575dbe9ba5f5,ca82e138-ac78-403c-bdef-5af94479170b,b9eaed6a-e2a5-4409-852d-c25681d4beb9,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,en_proceso,2024-04-18 10:00:00,2024-04-18 12:00:00,Entrega en curso,2024-04-18 10:00:00,2024-04-18 10:00:00
1795b350-c598-4ada-9dbd-717885913ddd,16153d6e-92d2-410f-856d-14d9b62e8220,9512e889-2953-444a-b6c7-fd4f3f6e53d7,139ef4f2-4797-4f29-a401-15e6fa2d88df,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,en_proceso,2024-04-19 03:00:00,2024-04-19 05:00:00,Entrega programada para la tarde,2024-04-19 03:00:00,2024-04-19 03:00:00
79f822c1-ec30-4ead-897f-3992e2731086,957e11a6-e25b-49f1-bbc0-b0f6eace5e3e,47cc71f2-83ca-46c8-87c7-2fba536a4613,ca2d922b-4736-42f6-9190-af16bd874ac2,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,pendiente,2024-04-15 08:00:00,2024-04-15 10:00:00,Entrega programada para la tarde,2024-04-15 08:00:00,2024-04-15 08:00:00
c56c2745-a05c-417c-9233-44b9458d188a,1965e08d-8467-4039-9bf5-7f6764bda020,ca3a6402-80ec-4a72-99b0-dc806ceeb836,ca9a6f8a-af4c-454c-a4f4-f81eb476543b,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,completada,2024-04-17 01:00:00,2024-04-17 03:00:00,Entrega en curso,2024-04-17 01:00:00,2024-04-17 01:00:00
18793a7d-c03a-4ea7-ab1d-3216c27ed001,673277af-6785-4f1a-9de4-66ae528510ea,6df35aa3-bc42-4d44-bacd-2f623395bdc9,021ebe05-e933-4288-859e-ea80f5d66555,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,pendiente,2024-04-18 20:00:00,2024-04-18 22:00:00,Entrega completada exitosamente,2024-04-18 20:00:00,2024-04-18 20:00:00
205dae4e-bf0f-4150-94f9-9645c1ab3e89,39f24aa0-b43a-471c-8a2c-c4a7067ac26b,cf0d5fb5-a144-4cf3-9018-333ca27a4a15,8d941ab7-fe31-4d11-8334-04753b5eaa3f,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,en_proceso,2024-04-19 00:00:00,2024-04-19 02:00:00,Entrega programada para la tarde,2024-04-19 00:00:00,2024-04-19 00:00:00
6d236be6-81cb-4482-abca-a093e1bb4c5c,507d2786-7b6d-4067-a75f-ec279ed91933,a2c613ac-d6d4-4e40-ba4d-2d0cfa5de85d,4425d028-f7b7-4e81-ac52-371da0593e18,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,pendiente,2024-04-15 05:00:00,2024-04-15 07:00:00,Entrega en curso,2024-04-15 05:00:00,2024-04-15 05:00:00
e6fe4015-4b78-4522-aedb-390c7949e7e7,742a70e4-cf35-43b5-834a-c28b6607c174,245f9205-320b-48db-a372-d83ebb3d247d,0723c458-67bb-492c-9fad-323ad77e0389,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,pendiente,2024-04-17 09:00:00,2024-04-17 11:00:00,Entrega completada exitosamente,2024-04-17 09:00:00,2024-04-17 09:00:00
