id_entrega,id_despacho,id_usuario,fecha_entrega,estado_entrega,firma_cliente,evidencia,observaciones,punto_entrega,fecha_creacion,fecha_actualizacion
3519e32d-3413-44b7-aceb-c6a959a9d0b7,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,2024-03-26 15:28:41,reprogramada,https://bucket-grupo-5.s3.amazonaws.com/firmas/1%7B5%7D7%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/p%7B5%7D5%7B5%7D,Entrega exitosa con firma digital,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,2024-03-26 15:28:41,2024-03-26 15:28:41
4e57a3e5-8b8e-4a81-82ae-b00a03ab800f,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,2024-03-20 21:03:19,reprogramada,https://bucket-grupo-5.s3.amazonaws.com/firmas/6%7B5%7D1%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/y%7B5%7D9%7B5%7D,Falta de documentación adjunta,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,2024-03-20 21:03:19,2024-03-20 21:03:19
d9dc7d62-4a1f-4e52-83c7-7c9fd1aef041,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,2024-12-13 00:31:25,completada,https://bucket-grupo-5.s3.amazonaws.com/firmas/8%7B5%7D6%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/8%7B5%7D8%7B5%7D,Datos incompletos en la guía,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,2024-12-13 00:31:25,2024-12-13 00:31:25
0977ce17-1fd0-4c67-9965-7fdea493e564,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,2024-03-06 02:58:44,fallida,https://bucket-grupo-5.s3.amazonaws.com/firmas/x%7B5%7D3%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/a%7B5%7D9%7B5%7D,Domicilio en zona restringida,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,2024-03-06 02:58:44,2024-03-06 02:58:44
caf79f5a-d898-41db-88f3-69cbd82fea19,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,2024-08-17 03:29:43,reprogramada,https://bucket-grupo-5.s3.amazonaws.com/firmas/u%7B5%7D6%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/7%7B5%7D4%7B5%7D,Cliente solicitó anulación del pedido,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,2024-08-17 03:29:43,2024-08-17 03:29:43
8f729e02-5a62-4ba1-b98a-45892b3037a0,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,2024-11-28 06:34:41,con_reclamo,https://bucket-grupo-5.s3.amazonaws.com/firmas/n%7B5%7D8%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/u%7B5%7D8%7B5%7D,Problemas con el método de pago,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,2024-11-28 06:34:41,2024-11-28 06:34:41
06a2928a-4c07-4788-92c5-e42bca01178b,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,2024-10-16 22:04:57,con_reclamo,https://bucket-grupo-5.s3.amazonaws.com/firmas/i%7B5%7D8%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/o%7B5%7D3%7B5%7D,Entrega parcial por rotura de mercancía,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,2024-10-16 22:04:57,2024-10-16 22:04:57
a38733a1-0a47-4dce-bec6-0f65ceecfe12,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,2024-08-02 22:08:12,fallida,https://bucket-grupo-5.s3.amazonaws.com/firmas/y%7B5%7D8%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/h%7B5%7D7%7B5%7D,Cliente no identificado correctamente,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,2024-08-02 22:08:12,2024-08-02 22:08:12
e305417b-fa5f-48f4-ac89-b20c90118501,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,2024-08-14 03:04:38,completada,https://bucket-grupo-5.s3.amazonaws.com/firmas/9%7B5%7D9%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/b%7B5%7D1%7B5%7D,Cliente no contestó llamadas,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,2024-08-14 03:04:38,2024-08-14 03:04:38
6a034700-5f8e-4848-83b8-1734623de174,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,2024-12-28 06:13:53,con_reclamo,https://bucket-grupo-5.s3.amazonaws.com/firmas/2%7B5%7D2%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/t%7B5%7D8%7B5%7D,Entrega parcial por rotura de mercancía,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,2024-12-28 06:13:53,2024-12-28 06:13:53
46b9c484-6e91-45d3-973d-5136e82f3e15,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,2024-02-20 05:51:44,completada,https://bucket-grupo-5.s3.amazonaws.com/firmas/y%7B5%7D8%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/x%7B5%7D4%7B5%7D,Cliente no atendió notificaciones,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,2024-02-20 05:51:44,2024-02-20 05:51:44
587a1e2d-dd59-4523-a6a6-698a5216061c,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,2024-10-18 11:03:48,reprogramada,https://bucket-grupo-5.s3.amazonaws.com/firmas/4%7B5%7D7%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/t%7B5%7D3%7B5%7D,Producto con características diferentes,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,2024-10-18 11:03:48,2024-10-18 11:03:48
a43d3e68-2de4-4dfb-9e96-bb43e0d4de41,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,2024-05-24 09:21:44,reprogramada,https://bucket-grupo-5.s3.amazonaws.com/firmas/2%7B5%7D6%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/4%7B5%7D6%7B5%7D,Cliente solicitó anulación del pedido,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,2024-05-24 09:21:44,2024-05-24 09:21:44
119aed4e-428b-4e07-924f-20c70bfc2371,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,2024-09-15 17:28:10,reprogramada,https://bucket-grupo-5.s3.amazonaws.com/firmas/k%7B5%7D2%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/4%7B5%7D7%7B5%7D,Entrega completada satisfactoriamente,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,2024-09-15 17:28:10,2024-09-15 17:28:10
f63c6825-2b9c-4fca-a71d-78251022df5e,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,2024-07-10 18:26:03,con_reclamo,https://bucket-grupo-5.s3.amazonaws.com/firmas/9%7B5%7D6%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/v%7B5%7D8%7B5%7D,Problemas con el transporte asignado,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,2024-07-10 18:26:03,2024-07-10 18:26:03
0a1330d9-dcb3-48ee-bd80-0d6d5a32b726,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,2024-06-09 13:54:36,completada,https://bucket-grupo-5.s3.amazonaws.com/firmas/c%7B5%7D2%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/j%7B5%7D4%7B5%7D,Cliente no reconoce el pedido,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,2024-06-09 13:54:36,2024-06-09 13:54:36
7aa18fc4-3ca9-4c15-85bd-fff2590cd6f5,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,2024-10-25 03:46:00,fallida,https://bucket-grupo-5.s3.amazonaws.com/firmas/t%7B5%7D8%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/0%7B5%7D6%7B5%7D,Entrega con retraso por clima,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,2024-10-25 03:46:00,2024-10-25 03:46:00
ac5182c4-7752-4d5f-843a-3462e8b593c9,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,2024-07-15 10:19:30,reprogramada,https://bucket-grupo-5.s3.amazonaws.com/firmas/3%7B5%7D8%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/v%7B5%7D8%7B5%7D,Producto con instrucciones en idioma diferente,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,2024-07-15 10:19:30,2024-07-15 10:19:30
53d9ab9a-6d22-49a7-8525-457233558937,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,2024-03-21 10:26:04,completada,https://bucket-grupo-5.s3.amazonaws.com/firmas/3%7B5%7D3%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/v%7B5%7D1%7B5%7D,Demora por verificación de identidad,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,2024-03-21 10:26:04,2024-03-21 10:26:04
55425f07-7a77-4902-a7bf-4d8f66b3f791,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,2024-06-14 19:26:51,completada,https://bucket-grupo-5.s3.amazonaws.com/firmas/f%7B5%7D7%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/n%7B5%7D3%7B5%7D,Producto con instrucciones en idioma diferente,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,2024-06-14 19:26:51,2024-06-14 19:26:51
292a97ed-0872-4b5b-96ba-13426460e0ba,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,2024-06-06 07:41:49,fallida,https://bucket-grupo-5.s3.amazonaws.com/firmas/u%7B5%7D8%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/y%7B5%7D6%7B5%7D,Problemas con documentación requerida,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,2024-06-06 07:41:49,2024-06-06 07:41:49
af08f787-9d34-42bd-a1c8-47e7b9c4ca78,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,2024-11-23 18:54:31,completada,https://bucket-grupo-5.s3.amazonaws.com/firmas/w%7B5%7D3%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/k%7B5%7D9%7B5%7D,Cliente no tenía efectivo para pago contra entrega,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,2024-11-23 18:54:31,2024-11-23 18:54:31
f99944a9-0ce7-4a12-9410-1bf0ad3482da,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,2024-01-29 14:45:06,con_reclamo,https://bucket-grupo-5.s3.amazonaws.com/firmas/b%7B5%7D3%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/t%7B5%7D2%7B5%7D,Datos incompletos en la guía,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,2024-01-29 14:45:06,2024-01-29 14:45:06
505a5140-c8cb-4758-b229-95290101c334,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,2024-02-09 18:15:03,con_reclamo,https://bucket-grupo-5.s3.amazonaws.com/firmas/9%7B5%7D5%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/8%7B5%7D6%7B5%7D,Producto con características diferentes,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,2024-02-09 18:15:03,2024-02-09 18:15:03
f419086b-0902-4b00-8c76-60c646a3cfbb,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,2024-05-18 23:57:11,completada,https://bucket-grupo-5.s3.amazonaws.com/firmas/h%7B5%7D9%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/5%7B5%7D7%7B5%7D,Cliente no identificado correctamente,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,2024-05-18 23:57:11,2024-05-18 23:57:11
eec77d75-2083-4312-a76e-ec8f710f3bdd,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,2024-12-10 23:44:08,fallida,https://bucket-grupo-5.s3.amazonaws.com/firmas/a%7B5%7D8%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/d%7B5%7D2%7B5%7D,Cliente rechazó por cambio de opinión,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,2024-12-10 23:44:08,2024-12-10 23:44:08
f1040777-265a-4267-82a5-f6f7e8618e1f,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,2024-06-14 18:25:36,completada,https://bucket-grupo-5.s3.amazonaws.com/firmas/u%7B5%7D1%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/w%7B5%7D4%7B5%7D,Cliente rechazó por cambio de opinión,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,2024-06-14 18:25:36,2024-06-14 18:25:36
c1953df1-fc18-4745-90b5-c605efe078d9,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,2024-09-16 08:22:44,con_reclamo,https://bucket-grupo-5.s3.amazonaws.com/firmas/s%7B5%7D6%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/k%7B5%7D2%7B5%7D,Paquete abierto o violado,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,2024-09-16 08:22:44,2024-09-16 08:22:44
3ec440af-6166-49b3-8c19-4e3e7e80cca7,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,2024-08-13 14:23:01,fallida,https://bucket-grupo-5.s3.amazonaws.com/firmas/p%7B5%7D2%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/8%7B5%7D5%7B5%7D,Entrega parcial por falta de stock,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,2024-08-13 14:23:01,2024-08-13 14:23:01
5d9ff784-fc27-4be4-b5f5-b75613a630dc,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,2024-04-29 17:27:35,fallida,https://bucket-grupo-5.s3.amazonaws.com/firmas/9%7B5%7D6%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/r%7B5%7D2%7B5%7D,Cliente viajó y no avisó,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,2024-04-29 17:27:35,2024-04-29 17:27:35
5a9ed56e-bfda-4360-8549-08f6398cb67b,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,2024-09-07 10:39:02,completada,https://bucket-grupo-5.s3.amazonaws.com/firmas/b%7B5%7D6%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/q%7B5%7D9%7B5%7D,Rechazo por empaque inadecuado,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,2024-09-07 10:39:02,2024-09-07 10:39:02
c8603e65-56fc-4e22-aadb-29ed6c429c35,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,2024-07-10 10:31:25,reprogramada,https://bucket-grupo-5.s3.amazonaws.com/firmas/k%7B5%7D1%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/g%7B5%7D9%7B5%7D,Problemas con la facturación,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,2024-07-10 10:31:25,2024-07-10 10:31:25
e163149e-adda-4efb-b5e9-2177622ad8f5,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,2024-04-28 19:55:07,con_reclamo,https://bucket-grupo-5.s3.amazonaws.com/firmas/e%7B5%7D7%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/u%7B5%7D9%7B5%7D,Producto no coincidía con lo pedido,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,2024-04-28 19:55:07,2024-04-28 19:55:07
2fe6b5d9-0ac3-4390-b683-69ede42b6b69,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,2024-09-15 15:50:42,con_reclamo,https://bucket-grupo-5.s3.amazonaws.com/firmas/s%7B5%7D2%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/6%7B5%7D2%7B5%7D,Entrega fuera del horario comercial,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,2024-09-15 15:50:42,2024-09-15 15:50:42
99420202-2408-49b8-95e3-00a2ad1f45ab,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,2024-09-09 09:38:08,reprogramada,https://bucket-grupo-5.s3.amazonaws.com/firmas/6%7B5%7D2%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/4%7B5%7D1%7B5%7D,Entrega parcial por falta de stock,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,2024-09-09 09:38:08,2024-09-09 09:38:08
f423baab-899f-4a0b-a221-26bde4fa0ec5,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,2024-10-09 19:42:24,completada,https://bucket-grupo-5.s3.amazonaws.com/firmas/o%7B5%7D6%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/j%7B5%7D4%7B5%7D,Problemas con documentación requerida,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,2024-10-09 19:42:24,2024-10-09 19:42:24
d3c27aea-e06d-4e95-b30c-967f8ee34a21,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,2024-05-13 09:48:50,con_reclamo,https://bucket-grupo-5.s3.amazonaws.com/firmas/g%7B5%7D4%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/1%7B5%7D6%7B5%7D,Recepción por parte del conserje,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,2024-05-13 09:48:50,2024-05-13 09:48:50
11e040b3-8734-484d-a61c-fc04c6520517,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,2024-12-20 11:28:18,con_reclamo,https://bucket-grupo-5.s3.amazonaws.com/firmas/q%7B5%7D4%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/e%7B5%7D5%7B5%7D,Cliente no autorizó la entrega,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,2024-12-20 11:28:18,2024-12-20 11:28:18
111ef4ea-5531-4b38-99c6-4f0de6e61329,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,2024-12-24 02:47:55,fallida,https://bucket-grupo-5.s3.amazonaws.com/firmas/n%7B5%7D4%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/v%7B5%7D5%7B5%7D,Problemas con la facturación,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,2024-12-24 02:47:55,2024-12-24 02:47:55
bc187202-0ad7-43a9-b1ff-01afc96216dd,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,2024-12-25 03:32:35,fallida,https://bucket-grupo-5.s3.amazonaws.com/firmas/w%7B5%7D7%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/5%7B5%7D3%7B5%7D,Cliente solicitó reprogramación,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,2024-12-25 03:32:35,2024-12-25 03:32:35
8c92242c-1c7d-4d5a-a136-a848338c7f01,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,2024-04-25 21:00:56,fallida,https://bucket-grupo-5.s3.amazonaws.com/firmas/f%7B5%7D6%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/i%7B5%7D6%7B5%7D,Entrega en punto alterno exitosa,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,2024-04-25 21:00:56,2024-04-25 21:00:56
225d8397-5008-4ebd-ab3d-b3a55669c8f6,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,2024-01-07 20:38:12,fallida,https://bucket-grupo-5.s3.amazonaws.com/firmas/5%7B5%7D7%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/o%7B5%7D7%7B5%7D,Cliente no atendió notificaciones,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,2024-01-07 20:38:12,2024-01-07 20:38:12
81ff0edb-4797-4d23-9632-9c6bae2422c3,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,2024-08-31 19:03:54,con_reclamo,https://bucket-grupo-5.s3.amazonaws.com/firmas/u%7B5%7D7%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/u%7B5%7D5%7B5%7D,Cliente no identificado correctamente,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,2024-08-31 19:03:54,2024-08-31 19:03:54
8ef6a748-c308-4d97-863a-650bec7f3c1a,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,2024-11-27 10:02:32,con_reclamo,https://bucket-grupo-5.s3.amazonaws.com/firmas/4%7B5%7D1%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/0%7B5%7D5%7B5%7D,Entrega completada satisfactoriamente,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,2024-11-27 10:02:32,2024-11-27 10:02:32
3c016fc4-71c4-4cc6-a388-d33afe9effb3,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,2024-02-16 16:08:45,completada,https://bucket-grupo-5.s3.amazonaws.com/firmas/d%7B5%7D4%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/j%7B5%7D8%7B5%7D,Demora por verificación de identidad,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,2024-02-16 16:08:45,2024-02-16 16:08:45
71add430-3233-4f7d-967b-3c6b2668e6d6,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,2024-08-16 23:27:12,fallida,https://bucket-grupo-5.s3.amazonaws.com/firmas/g%7B5%7D7%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/8%7B5%7D2%7B5%7D,Cliente no contestó llamadas,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,2024-08-16 23:27:12,2024-08-16 23:27:12
49f4c5bf-1df2-40f5-b1ef-f0712741f6f1,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,2024-09-02 01:06:10,completada,https://bucket-grupo-5.s3.amazonaws.com/firmas/e%7B5%7D8%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/s%7B5%7D6%7B5%7D,Cliente solicitó anulación del pedido,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,2024-09-02 01:06:10,2024-09-02 01:06:10
41ea8c2f-685b-41f1-b6ae-b74d3b72101f,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,2024-08-07 00:19:57,con_reclamo,https://bucket-grupo-5.s3.amazonaws.com/firmas/d%7B5%7D7%7B5%7D,https://bucket-grupo-5.s3.amazonaws.com/evidencias/q%7B5%7D6%7B5%7D,Entrega exitosa con ayuda de vecino,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,2024-08-07 00:19:57,2024-08-07 00:19:57
