id_solucion_incidencia,id_incidencia,id_usuario,descripcion_solucion,fecha_solucion,costo_solucion,tiempo_resolucion,observaciones
e12ee92a-9d88-4be0-bb50-13119123fdbb,cb1d62c6-7626-40f5-9cfb-e50fedf364ed,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,Revisión y solución aplicada correctamente,2025-04-19T22:26:29.836992,201.06,1:46:00,Sin observaciones adicionales
0bcef0f6-cab8-41af-a4c4-ba2f35850ce2,e863370f-b422-4102-899c-983dc7975851,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,Revisión y solución aplicada correctamente,2025-05-01T22:26:29.836992,796.38,3:38:00,Sin observaciones adicionales
b50b3242-b328-4992-a8d2-391ac3f15e00,4738ec1c-d4ce-4492-b759-d0eb164cefd7,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,Revisión y solución aplicada correctamente,2025-04-21T22:26:29.836992,376.45,2:52:00,Sin observaciones adicionales
f8a05181-2cd7-49b5-9552-5ff21c3722f2,2243f75c-4b72-4219-91cb-325cd532d424,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,Revisión y solución aplicada correctamente,2025-05-01T22:26:29.836992,925.87,3:35:00,Seguimiento necesario
782db630-df9f-4744-b33a-19510398cf9e,f423aa9c-ae2e-4aac-a1b4-51acf68f2d38,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,Revisión y solución aplicada correctamente,2025-04-20T22:26:29.836992,444.65,5:00:00,Sin observaciones adicionales
51fe7566-c0f1-4e17-8033-db19eee3f005,d66380dd-2e6c-49c5-9808-b32f8784e7f2,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,Revisión y solución aplicada correctamente,2025-04-23T22:26:29.836992,642.73,4:56:00,Sin observaciones adicionales
fe52d326-5083-40e5-bc55-f09a385e7943,91df5a51-bbc1-4299-9c8b-809d0cc42e8b,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,Revisión y solución aplicada correctamente,2025-05-01T22:26:29.836992,328.52,3:08:00,Sin observaciones adicionales
56965aa9-6942-41dd-80d0-0db974d23202,235d1af5-a708-4cf5-a33a-d7307f453d71,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,Revisión y solución aplicada correctamente,2025-04-19T22:26:29.836992,944.93,4:38:00,Sin observaciones adicionales
b8f7d498-f0d8-4ea9-a02f-cdcec70580a8,4777b938-28cd-4013-9339-e05d94d77b3a,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,Revisión y solución aplicada correctamente,2025-05-01T22:26:29.836992,255.71,3:43:00,Sin observaciones adicionales
1c0dd2b6-6298-496c-b4ac-f65ed0c820d4,8507cc7f-4edf-4fb5-b448-6af647deb8c4,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,Revisión y solución aplicada correctamente,2025-04-28T22:26:29.836992,325.74,0:59:00,Seguimiento necesario
4368cb68-e1f2-42d2-b4b7-2282154fc2b4,f8ef23f7-d673-4e08-b80e-5810543489de,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,Revisión y solución aplicada correctamente,2025-04-27T22:26:29.836992,934.4,1:28:00,Sin observaciones adicionales
4777ce3a-d784-4d57-ad99-34086c1f8951,98b0982e-b26a-4151-8e2e-802c093344bb,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,Revisión y solución aplicada correctamente,2025-04-30T22:26:29.836992,645.8,2:02:00,Seguimiento necesario
fbddafd1-0d40-4e0b-8606-9fcbb440a639,b7beaa0b-3a44-4f62-ab5f-6e630b037090,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,Revisión y solución aplicada correctamente,2025-04-26T22:26:29.836992,317.15,3:52:00,Seguimiento necesario
03aba655-ddd4-4f51-a483-9153ff591495,3c3c4e73-535b-47cd-9bc6-2232b1e91906,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,Revisión y solución aplicada correctamente,2025-05-02T22:26:29.836992,724.12,2:41:00,Sin observaciones adicionales
567d800c-1aaa-4652-add0-5171653b1c5e,6a95670d-d585-4516-a18a-2b5facd891e4,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,Revisión y solución aplicada correctamente,2025-05-04T22:26:29.836992,884.37,3:48:00,Sin observaciones adicionales
26886da0-0563-4866-9a00-299c9837e05c,52e2d253-c9f4-4b05-8525-8f6f5fb03aa3,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,Revisión y solución aplicada correctamente,2025-04-30T22:26:29.836992,153.56,4:43:00,Seguimiento necesario
542a8015-24ab-41a7-9771-9f573ba5e291,e96552da-5570-4efd-a766-85b4967f20a3,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,Revisión y solución aplicada correctamente,2025-04-21T22:26:29.836992,864.59,2:36:00,Seguimiento necesario
fe468586-4e47-48f5-8cec-a281e2fa0429,df011ec0-ba1d-4c7f-b682-6b08ef321364,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,Revisión y solución aplicada correctamente,2025-04-23T22:26:29.836992,261.33,3:01:00,Sin observaciones adicionales
5c9cccff-9521-43ee-9fd3-c7878d70a6f0,650d5db9-da39-4076-8f83-b25d5d69c404,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,Revisión y solución aplicada correctamente,2025-04-23T22:26:29.836992,274.26,1:05:00,Sin observaciones adicionales
1a2c6484-a7ae-42a0-8591-5ac9e7522448,feca567d-dff6-4f99-9024-9a098a1a4ae5,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,Revisión y solución aplicada correctamente,2025-04-29T22:26:29.836992,832.65,2:21:00,Sin observaciones adicionales
944f0f2a-4931-4297-bd09-dd0a6e200825,17c25022-55a1-4845-b627-f58b5ef4f066,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,Revisión y solución aplicada correctamente,2025-04-26T22:26:29.836992,845.26,1:22:00,Seguimiento necesario
07d9490c-fd48-4985-850c-59e3808f08bd,909ad1cd-948b-411d-bda5-0d001cc4fee8,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,Revisión y solución aplicada correctamente,2025-04-25T22:26:29.836992,780.85,1:53:00,Seguimiento necesario
e9c28160-8aac-4152-b846-fde62fb6991d,6f8f32fd-510e-43d3-a348-a4a47addd697,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,Revisión y solución aplicada correctamente,2025-04-19T22:26:29.836992,746.52,1:37:00,Sin observaciones adicionales
fbee3fa7-f0c0-462e-845b-ea460ed036a7,e447c367-fca7-49a8-8f5c-86db58d56eed,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,Revisión y solución aplicada correctamente,2025-04-29T22:26:29.836992,930.8,2:52:00,Sin observaciones adicionales
9eb7d744-32ed-4be1-a4eb-3975b73ade74,aa561604-6fe2-48b7-a20e-4c109c31868a,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,Revisión y solución aplicada correctamente,2025-04-30T22:26:29.836992,403.29,3:21:00,Seguimiento necesario
15020972-2e3f-4e26-a628-2f75501f603a,492fcd37-e199-48fb-bc7f-868aa5d43d3f,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,Revisión y solución aplicada correctamente,2025-04-22T22:26:29.836992,446.11,4:05:00,Sin observaciones adicionales
08a4ea3f-5239-47ec-96ad-908e25811418,bbed364c-0e1c-43ef-9457-90df92c1bf39,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,Revisión y solución aplicada correctamente,2025-04-29T22:26:29.836992,197.67,0:49:00,Seguimiento necesario
602b87ae-6305-4a7c-85eb-a5237dd4d48a,b054ef1b-ef80-4ce3-a676-dddc32201b87,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,Revisión y solución aplicada correctamente,2025-04-29T22:26:29.836992,158.68,0:58:00,Seguimiento necesario
3fa4f0d4-a11f-4671-af49-e4357c7af82a,3fdef286-b3f3-47c8-a57d-004c2d3829fd,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,Revisión y solución aplicada correctamente,2025-04-30T22:26:29.836992,899.12,3:24:00,Sin observaciones adicionales
f5fabc82-80b3-4d80-99d7-e956da12e059,935f5236-b810-4abc-a952-69b168063559,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,Revisión y solución aplicada correctamente,2025-04-23T22:26:29.837993,967.61,3:30:00,Sin observaciones adicionales
3faf42c1-bc2a-4a2a-9cbc-d0f636b46350,81bd5487-bd2a-48c5-b54d-c0dd7d308720,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,Revisión y solución aplicada correctamente,2025-04-27T22:26:29.837993,622.14,2:43:00,Sin observaciones adicionales
c445d960-dab5-42f0-aafa-4eb9e7b5948c,045fd539-c39a-43f3-a92e-d07f6104e950,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,Revisión y solución aplicada correctamente,2025-04-20T22:26:29.837993,381.4,0:33:00,Seguimiento necesario
cfb04b03-fb4b-4153-ac78-5a5b91cc2d18,d66380dd-2e6c-49c5-9808-b32f8784e7f2,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,Revisión y solución aplicada correctamente,2025-05-04T22:26:29.837993,118.57,3:49:00,Seguimiento necesario
8423f40e-bdca-4250-ac77-cea1842211b4,df25b607-454e-49fd-a230-06ce936f27c3,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,Revisión y solución aplicada correctamente,2025-04-21T22:26:29.837993,530.11,0:43:00,Sin observaciones adicionales
f3002335-ed3f-4516-8a5a-f4cf1c57ab80,959e1b70-7d1e-4585-97cb-fb61a5c61567,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,Revisión y solución aplicada correctamente,2025-04-19T22:26:29.837993,674.71,4:11:00,Seguimiento necesario
40154fbf-4ec9-4638-9798-f8c6e886e89d,fe63d660-c8c6-4246-a9c7-55029a7ec8f4,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,Revisión y solución aplicada correctamente,2025-04-25T22:26:29.837993,539.59,3:02:00,Seguimiento necesario
bad610f7-cd4e-452c-a9d8-a095f7b8c668,de03ea7d-62fc-48f5-b15d-254cce736d98,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,Revisión y solución aplicada correctamente,2025-04-22T22:26:29.837993,641.74,2:03:00,Sin observaciones adicionales
256630fe-2700-43af-a197-65fa082e3192,a225baab-fc34-4214-87f8-5db43b6a91b3,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,Revisión y solución aplicada correctamente,2025-04-26T22:26:29.837993,414.86,1:45:00,Sin observaciones adicionales
10f4fc78-ec59-4170-ac8d-effb256135dc,06fe99ec-ed0c-4373-8fad-cba97d57c057,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,Revisión y solución aplicada correctamente,2025-04-27T22:26:29.837993,60.7,3:56:00,Sin observaciones adicionales
571ce97f-f4bd-4597-bf51-cc20e8ff1123,628a5770-5c70-4dec-bac6-670184538d8f,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,Revisión y solución aplicada correctamente,2025-04-25T22:26:29.837993,706.65,1:34:00,Sin observaciones adicionales
8ee79ab2-c8c9-4c2a-8858-2c9eabb7885a,cb2114fc-17e5-431a-8cca-1cb82b5777d0,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,Revisión y solución aplicada correctamente,2025-04-30T22:26:29.837993,850.76,3:17:00,Sin observaciones adicionales
9ca39425-403f-4483-918a-39c4b8acc285,ace34ef6-02b3-4174-9484-14f6a4e4d2da,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,Revisión y solución aplicada correctamente,2025-04-29T22:26:29.837993,730.9,2:59:00,Sin observaciones adicionales
6c50a98a-80df-482b-97a8-181176950e7e,7bfa01ce-009c-4a7b-9b0a-b528dd0f11a2,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,Revisión y solución aplicada correctamente,2025-05-01T22:26:29.837993,239.2,1:24:00,Sin observaciones adicionales
93e4db59-5f0e-4c0d-b5af-048019307594,0d6fc1f5-ac31-423f-aae6-6c09e076f2b8,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,Revisión y solución aplicada correctamente,2025-04-22T22:26:29.837993,87.96,3:33:00,Seguimiento necesario
b2adf710-0abb-4384-9c67-5ab04b09befe,5eb82d5b-d13f-439b-a46d-159210cc63a1,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,Revisión y solución aplicada correctamente,2025-05-02T22:26:29.837993,989.77,3:08:00,Sin observaciones adicionales
47442945-b6f0-4a0d-8685-54487d14faf2,ecc6441f-f757-4e8c-93f4-96162b8a7496,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,Revisión y solución aplicada correctamente,2025-04-25T22:26:29.837993,416.42,1:04:00,Seguimiento necesario
074304d0-ce22-4415-a2c9-9de04b136571,17aab3a7-dff2-4434-a540-f0b263df7276,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,Revisión y solución aplicada correctamente,2025-04-30T22:26:29.837993,920.57,2:34:00,Sin observaciones adicionales
4c0ee877-355b-4b5d-b645-b6d5549467e7,ec8a2f02-63b3-4311-a112-59d64a9d7d1c,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,Revisión y solución aplicada correctamente,2025-04-22T22:26:29.837993,138.82,0:39:00,Seguimiento necesario
cf3bf6ed-4efc-428f-810d-32021efa9fb2,59f8d859-356d-45c6-ad8d-802e2c62b665,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,Revisión y solución aplicada correctamente,2025-04-25T22:26:29.837993,510.4,1:45:00,Sin observaciones adicionales
a4dbeb65-f0d9-4712-93e5-9d3814103b70,45cd6940-f42a-4a28-9642-bdd8b20c84ac,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,Revisión y solución aplicada correctamente,2025-04-25T22:26:29.837993,296.03,1:39:00,Sin observaciones adicionales
4cfe322c-4c08-4896-a0f4-d51318ef7234,f1da5df0-962f-44a3-9807-6819537e134f,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,Revisión y solución aplicada correctamente,2025-04-26T22:26:29.837993,407.08,1:24:00,Sin observaciones adicionales
81efafad-4ef1-45b4-9df6-e607d0c65ade,b48ec849-9c52-4e27-a355-a22f6380660b,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,Revisión y solución aplicada correctamente,2025-05-03T22:26:29.837993,874.18,4:54:00,Sin observaciones adicionales
10f030c0-f3d3-45d8-a59d-374ba4fe384f,eda914a1-1563-446c-98fb-2a043de5b744,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,Revisión y solución aplicada correctamente,2025-05-03T22:26:29.837993,686.86,1:04:00,Sin observaciones adicionales
4d585df3-28b1-47fb-a20b-ea14c8ad318a,1c4ef8ee-f176-4ac7-bcb0-92708ac55127,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,Revisión y solución aplicada correctamente,2025-04-28T22:26:29.837993,143.25,3:54:00,Sin observaciones adicionales
eb449cda-7585-454d-b0a5-46f90c9edca8,d5b84309-500f-47ce-8269-8736ae8f8841,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,Revisión y solución aplicada correctamente,2025-05-04T22:26:29.837993,507.49,1:31:00,Seguimiento necesario
dce00a11-5420-4688-bdb8-4f33d46c43a1,88f275fe-4a8f-4232-aafe-efb1832c6a56,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,Revisión y solución aplicada correctamente,2025-04-27T22:26:29.837993,992.98,1:35:00,Sin observaciones adicionales
6af9876b-43d2-41eb-beae-c2a10f6023ab,a910b365-a8ef-42cb-9b84-1eb3a924b6ec,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,Revisión y solución aplicada correctamente,2025-04-22T22:26:29.837993,881.51,0:36:00,Seguimiento necesario
53df0df1-8ec0-4b58-b186-25d762c5b30a,6a29d902-cf47-45f1-8e21-db4cca9213d3,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,Revisión y solución aplicada correctamente,2025-05-01T22:26:29.837993,288.49,0:32:00,Seguimiento necesario
0b7fa675-f495-4e25-97c1-728bcf4a13f5,3edfe4e9-8bfc-4153-8e9b-d45e8692adc1,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,Revisión y solución aplicada correctamente,2025-04-19T22:26:29.837993,247.14,4:30:00,Sin observaciones adicionales
a298dcc1-4e3c-4d06-aca4-695e6e12dc03,8c78da9c-8448-4e23-ad9a-622506501533,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,Revisión y solución aplicada correctamente,2025-05-02T22:26:29.837993,504.65,3:42:00,Sin observaciones adicionales
96bed5c8-beaa-40fd-a27d-5bfb746492e3,682a9097-bb0d-4e11-84e2-b27fa8d209cf,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,Revisión y solución aplicada correctamente,2025-05-01T22:26:29.837993,689.19,3:14:00,Sin observaciones adicionales
87c19808-8a8e-406b-9d80-9ddca70cc0a8,bb76e72c-ecf1-446a-8289-b432adc2e1b2,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,Revisión y solución aplicada correctamente,2025-05-04T22:26:29.837993,911.79,2:59:00,Sin observaciones adicionales
df5634c2-7023-4c47-bb5b-2a339105e97b,4811dec0-e4eb-488c-9460-739fd87b90cd,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,Revisión y solución aplicada correctamente,2025-04-23T22:26:29.837993,896.95,3:45:00,Sin observaciones adicionales
845bf4a9-4f70-47d9-a8ba-d8b0267d55e2,7bbf8965-9f69-4078-8148-d273ce81decf,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,Revisión y solución aplicada correctamente,2025-04-29T22:26:29.837993,919.3,2:35:00,Sin observaciones adicionales
3692d803-ad11-4db1-971c-04337f0bcfe9,5148c501-7e19-4b0d-b2ad-dd790dde5fb6,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,Revisión y solución aplicada correctamente,2025-04-30T22:26:29.837993,948.69,2:03:00,Seguimiento necesario
6c6e7c5c-914d-4d61-93c1-16acf12399d3,faeeac3b-0e88-4f3b-8563-74a29f01b8a9,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,Revisión y solución aplicada correctamente,2025-04-23T22:26:29.837993,340.68,1:13:00,Seguimiento necesario
a24d1baa-6813-4719-a2cb-874c2a6311e0,b5a82003-2ad4-4bd2-b5fa-ec9b60ac5956,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,Revisión y solución aplicada correctamente,2025-04-24T22:26:29.837993,54.78,2:08:00,Sin observaciones adicionales
ac4239a8-ab5b-4817-ae0e-74f2231eff59,69b76322-00c7-4f84-8c7d-99352737c6d4,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,Revisión y solución aplicada correctamente,2025-04-19T22:26:29.837993,75.79,2:51:00,Sin observaciones adicionales
97445d49-e7da-4e91-ac38-621165a4b8d2,011c1acd-5170-4567-bfe2-03023a57818b,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,Revisión y solución aplicada correctamente,2025-04-30T22:26:29.837993,705.27,1:45:00,Sin observaciones adicionales
a01d1d0a-fd86-479d-bbf4-2981f8c459c1,a3f75471-36af-4b54-906c-90c0394b7afe,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,Revisión y solución aplicada correctamente,2025-04-21T22:26:29.837993,612.73,0:53:00,Sin observaciones adicionales
48818b13-71a6-49cd-a5ad-1b5b0738b6af,949be064-a3e3-410c-895d-f2c4435a82f9,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,Revisión y solución aplicada correctamente,2025-04-29T22:26:29.837993,409.6,0:39:00,Sin observaciones adicionales
e73886a3-c3a1-4477-ae0e-fcf7dce474a1,205c66c8-037b-46f7-8bf2-de0c40bf82de,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,Revisión y solución aplicada correctamente,2025-04-23T22:26:29.837993,911.6,4:48:00,Seguimiento necesario
ac69a663-6d04-4873-86c4-872397a262e3,610b2a10-5cd5-4e1b-b2d8-9813c69927e1,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,Revisión y solución aplicada correctamente,2025-05-03T22:26:29.837993,634.29,4:18:00,Sin observaciones adicionales
48e1bb85-903c-4f0d-9588-5b873ebbf3e1,8b8c7837-8c9a-47d5-8ada-41d09caf47db,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,Revisión y solución aplicada correctamente,2025-05-03T22:26:29.837993,771.68,3:01:00,Seguimiento necesario
877bde3e-607a-443b-a2d1-070f6e03b85a,257e66e7-0366-49d6-8587-45ee5a4f0988,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,Revisión y solución aplicada correctamente,2025-05-01T22:26:29.837993,320.07,2:24:00,Seguimiento necesario
f486f924-ef50-4bc6-851b-6c38e81a2490,bca1ece5-d866-4283-9161-70fd037b376a,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,Revisión y solución aplicada correctamente,2025-04-28T22:26:29.837993,815.38,2:00:00,Seguimiento necesario
f4da9897-be8c-4e1f-bb02-1af5be16098c,a925bb4c-37b1-402b-ae4a-0fb189aa6f91,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,Revisión y solución aplicada correctamente,2025-05-03T22:26:29.837993,435.21,4:43:00,Seguimiento necesario
37535e2f-4ac1-4ca4-a871-5242b1ec08a4,33acd1d6-5cd5-4aa1-9470-41a90732c87d,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,Revisión y solución aplicada correctamente,2025-05-03T22:26:29.837993,201.3,1:34:00,Seguimiento necesario
e136aff4-2fd7-4bb8-9535-81bcbf95cf32,31a06d51-2fa0-4a51-a6c0-240f1eb81aca,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,Revisión y solución aplicada correctamente,2025-04-25T22:26:29.837993,490.59,4:12:00,Sin observaciones adicionales
9baa5ac9-e763-4384-989d-51dfa937a884,fa8b7bd5-4ebb-4703-bff5-50256e391e17,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,Revisión y solución aplicada correctamente,2025-04-20T22:26:29.837993,606.61,4:42:00,Seguimiento necesario
96aa53eb-921c-470e-9ed3-4d94bc97ebb7,7cbea038-5300-4d4f-b7bc-b4c01dbe7eeb,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,Revisión y solución aplicada correctamente,2025-04-25T22:26:29.837993,221.34,1:34:00,Sin observaciones adicionales
46cca34c-c8c4-4cea-95c6-615ef5b1c12b,bd9ad83b-f727-4382-bb4d-75b653d3cc55,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,Revisión y solución aplicada correctamente,2025-04-29T22:26:29.837993,667.06,4:27:00,Sin observaciones adicionales
f999234a-eb45-4843-beba-b9cf7120da74,fa8b7bd5-4ebb-4703-bff5-50256e391e17,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,Revisión y solución aplicada correctamente,2025-05-03T22:26:29.837993,809.36,4:37:00,Seguimiento necesario
0e191e6e-a374-44e1-9222-fac401de5a2a,63b1e16e-5813-431a-9f00-9c3a2df3090b,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,Revisión y solución aplicada correctamente,2025-04-27T22:26:29.837993,256.58,1:39:00,Sin observaciones adicionales
9327afe8-047d-4d04-b018-91636734156a,7c0ca08e-fced-4744-b8fc-cfff27adfaad,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,Revisión y solución aplicada correctamente,2025-04-21T22:26:29.837993,760.67,2:35:00,Sin observaciones adicionales
4cd51dfe-7a2c-48c9-9db3-ac95495074b5,c9132da7-5e64-4edb-98b1-29d7dbb10ff3,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,Revisión y solución aplicada correctamente,2025-04-24T22:26:29.837993,362.59,3:36:00,Sin observaciones adicionales
b6764cb4-33da-4d3d-abbe-b2e771592dac,b7ca9621-1b54-4055-bfd4-f5dee0fd3f82,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,Revisión y solución aplicada correctamente,2025-04-26T22:26:29.837993,340.04,0:59:00,Seguimiento necesario
9ba29023-d443-454f-9080-46aeabaf531b,c2843d92-3776-42d0-a1c1-773cc8dd0551,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,Revisión y solución aplicada correctamente,2025-05-01T22:26:29.837993,967.19,1:32:00,Sin observaciones adicionales
54d05935-1d59-442c-a33f-424a2cf35acc,5aa56253-643a-4d9f-b846-14f28b6ae824,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,Revisión y solución aplicada correctamente,2025-05-01T22:26:29.837993,649.84,0:41:00,Sin observaciones adicionales
3a4b78b4-6447-4e3b-8474-502d24380707,76a1b878-16f1-4ac4-89a2-990021aefbd9,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,Revisión y solución aplicada correctamente,2025-04-20T22:26:29.837993,250.69,4:54:00,Sin observaciones adicionales
98b9ce4d-8c47-4447-b385-3a7dd93f1f69,9a72fe28-7a0c-49f5-b297-bd03d486bfd9,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,Revisión y solución aplicada correctamente,2025-04-27T22:26:29.837993,270.56,1:22:00,Sin observaciones adicionales
c92ede6f-dc02-4f01-a73d-a61781193e21,498cd87f-3e22-4216-9b52-2672dd3de1e5,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,Revisión y solución aplicada correctamente,2025-05-02T22:26:29.837993,977.79,4:31:00,Sin observaciones adicionales
7f0db350-730c-4c64-84cd-75da08f27d72,1ebe0191-7d7a-47e0-a214-3e9f4fdc082d,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,Revisión y solución aplicada correctamente,2025-04-20T22:26:29.837993,661.4,3:46:00,Sin observaciones adicionales
dbd305a7-695a-43b3-a2db-d6c8aadcae3b,a1aba909-0753-4271-b986-554eac534975,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,Revisión y solución aplicada correctamente,2025-04-21T22:26:29.837993,599.42,2:48:00,Seguimiento necesario
999edb91-f6e7-40c1-85ce-91b275becee7,efe8e02e-53ad-49c7-b08f-914fe3ca1038,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,Revisión y solución aplicada correctamente,2025-05-02T22:26:29.837993,566.75,1:37:00,Sin observaciones adicionales
72634fc0-82d9-4b0c-9076-cb6f8786cf27,0f46ab0c-2dfd-4969-b6bb-5a83bd28db48,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,Revisión y solución aplicada correctamente,2025-04-22T22:26:29.837993,727.14,1:04:00,Sin observaciones adicionales
